Handle,Vendor,Title,Body (HTML),Vendor.1,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status,Marcas usadas,Modelos usados,Cilindrajes usados,Detalles por tag
buje-arbol-de-levas-xl125s-xl185s-gl-145-bolsa-x-5-crown,800010465-1,"BUJE ARBOL DE LEVAS XL125S/XL185S/GL-145 (BOLSA X 5) ""CROWN""",,800010465-1,,Producto,"casa100, productos no fabricados, repuestos, Árbol de Levas,",False,Title,Default Title,,,,,,,,1453.0,0.0,shopify,0.0,deny,manual,29679.0,,True,True,800010465-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Levas, Productos, Repuestos","DE, NO",,"Productos, NO, Repuestos, Levas, DE"
aguja-flotador-carburador-yd110-libero-fz-16-bolsa-x-5-crown,500010010-1,"AGUJA FLOTADOR CARBURADOR YD110 LIBERO/ FZ-16 (BOLSA X 5) ""CROWN""",,500010010-1,,Producto,"casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1452.0,0.0,shopify,0.0,deny,manual,17478.0,,True,True,500010010-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Productos, Repuestos",NO,,"Productos, NO, Repuestos"
aguja-flotador-carburador-discover-135-bolsa-x-5-crown,500010005-1,"AGUJA FLOTADOR CARBURADOR DISCOVER-135 (BOLSA X 5) ""CROWN""",,500010005-1,,Producto,"casa100, Disco, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1451.0,0.0,shopify,0.0,deny,manual,18354.0,,True,True,500010005-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Disco, Productos, Repuestos",NO,,"Disco, Productos, NO, Repuestos"
escobillas-x-2-pcs-bws-125-bolsa-x-5-crown,800011544-1,"ESCOBILLAS X 2 PCS BWS-125 (BOLSA X 5) ""CROWN""",,800011544-1,,Producto,"casa100, Escobillas, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1450.0,0.0,shopify,0.0,deny,manual,17240.0,,True,True,800011544-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Escobillas, Productos, Repuestos",NO,,"Escobillas, Productos, NO, Repuestos"
switche-freno-delantero-trompo-stop-bws-100-bolsa-x-10-crown,800012977-1,"SWITCHE FRENO DELANTERO (TROMPO STOP) BWS-100 (BOLSA X 10) ""CROWN""",,800012977-1,,Producto,"andina, casa800, productos no fabricados, repuestos, Switche,",False,Title,Default Title,,,,,,,,1449.0,0.0,shopify,0.0,deny,manual,29175.0,,True,True,800012977-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos, Switche",NO,,"Andina, Productos, NO, Repuestos, Switche"
anillos-std-scooter-125-crown,Importadora Andina de Repuestos,"ANILLOS STD SCOOTER-125 ""CROWN""",,Importadora Andina de Repuestos,,Producto,"andina, Anillo, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1448.0,0.0,shopify,0.0,deny,manual,7649.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Anillo, Productos, Repuestos",NO,,"Andina, Anillo, Productos, NO, Repuestos"
anillos-0-50-scooter-125-crown,Importadora Andina de Repuestos,"ANILLOS 0,50 SCOOTER-125 ""CROWN""",,Importadora Andina de Repuestos,,Producto,"Anillo, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1447.0,0.0,shopify,0.0,deny,manual,7648.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Anillo, Productos, Repuestos",NO,,"Anillo, Productos, NO, Repuestos"
anillos-0-25-scooter-125-crown,Importadora Andina de Repuestos,"ANILLOS 0,25 SCOOTER-125 ""CROWN""",,Importadora Andina de Repuestos,,Producto,"Anillo, casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1446.0,0.0,shopify,0.0,deny,manual,7648.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Anillo, Productos, Repuestos",NO,,"Anillo, Productos, NO, Repuestos"
manigueta-izquierda-libero-110-crown,100012219,"MANIGUETA IZQUIERDA LIBERO-110  ""CROWN""",,100012219,,Producto,"andina, casa800, Manigueta, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1445.0,0.0,shopify,0.0,deny,manual,3300.0,,True,True,100012219,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Manigueta, Productos, Repuestos",NO,,"Andina, Manigueta, Productos, NO, Repuestos"
kit-retenes-x-3-pcs-tvs-100-crown,105000100,"KIT RETENES  X 3 PCS TVS-100 ""CROWN""",,105000100,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1444.0,0.0,shopify,0.0,deny,manual,3795.0,,True,True,105000100,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-4-pcs-fz-16-crown,105000090,"KIT RETENES   X 4 PCS FZ-16 ""CROWN""",,105000090,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1443.0,0.0,shopify,0.0,deny,manual,3980.0,,True,True,105000090,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-8-pcs-bws-125-crown,Importadora Andina de Repuestos,"KIT RETENES   X 8 PCS BWS-125 ""CROWN""",,Importadora Andina de Repuestos,,Producto,"casa100, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1442.0,0.0,shopify,0.0,deny,manual,3409.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Kit, Productos, Repuestos, Retenes","KIT, NO",,"Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-8-pcs-bws-100-crown,Importadora Andina de Repuestos,"KIT RETENES   X 8 PCS BWS-100 ""CROWN""",,Importadora Andina de Repuestos,,Producto,"casa100, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1441.0,0.0,shopify,0.0,deny,manual,6136.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Kit, Productos, Repuestos, Retenes","KIT, NO",,"Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-5-pcs-libero-125-crown,105000081,"KIT RETENES   X 5 PCS LIBERO-125 ""CROWN""",,105000081,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1440.0,0.0,shopify,0.0,deny,manual,5151.0,,True,True,105000081,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-6-pcs-dt-125k-crown,105000075,"KIT RETENES  X 6 PCS DT-125K ""CROWN""",,105000075,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén, DT-125K, DT-175K",True,Title,Default Title,,,,,,,,1439.0,0.0,shopify,0.0,deny,manual,5790.0,,True,True,105000075,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/105000075_01675ec6-5d35-44d3-81eb-cdf98e281a6f.jpg?v=1752155506,1.0,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"Andina, Kit, Productos, Repuestos, Retenes","DT, KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes, DT, DT"
kit-retenes-x-6-pcs-rx-115-crown,105000070,"KIT RETENES   X 6 PCS RX-115 ""CROWN""",,105000070,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1438.0,0.0,shopify,0.0,deny,manual,8940.0,,True,True,105000070,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-3-pcs-dr-200-crown,Importadora Andina de Repuestos,"KIT RETENES  X 3 PCS DR-200 ""CROWN""",,Importadora Andina de Repuestos,,Producto,"casa100, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1437.0,0.0,shopify,0.0,deny,manual,5627.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Kit, Productos, Repuestos, Retenes","KIT, NO",,"Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-4-pcs-ax-4-crown,105000063,"KIT RETENES   X 4 PCS AX-4 ""CROWN""",,105000063,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1436.0,0.0,shopify,0.0,deny,manual,4800.0,,True,True,105000063,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-3-pcs-vivax-115-crown,Importadora Andina de Repuestos,"KIT RETENES  X 3 PCS VIVAX-115 ""CROWN""",,Importadora Andina de Repuestos,,Producto,"casa100, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1435.0,0.0,shopify,0.0,deny,manual,3430.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Kit, Productos, Repuestos, Retenes","KIT, NO",,"Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-4-pcs-gn-125-crown,105000050,"KIT RETENES   X 4 PCS GN-125 ""CROWN""",,105000050,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1434.0,0.0,shopify,0.0,deny,manual,4130.0,,True,True,105000050,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-5-pcs-fr-80-crown,105000045,"KIT RETENES  X 5 PCS FR-80 ""CROWN""",,105000045,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1433.0,0.0,shopify,0.0,deny,manual,6450.0,,True,True,105000045,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-6-pcs-pulsar-200-ns-crown,105000041,"KIT RETENES  X 6 PCS PULSAR-200 NS ""CROWN""",,105000041,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1432.0,0.0,shopify,0.0,deny,manual,6980.0,,True,True,105000041,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-5-pcs-pulsar-180tec-crown,Importadora Andina de Repuestos,"KIT RETENES X 5 PCS PULSAR-180TEC ""CROWN""",,Importadora Andina de Repuestos,,Producto,"casa100, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1431.0,0.0,shopify,0.0,deny,manual,4192.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Kit, Productos, Repuestos, Retenes","KIT, NO",,"Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-5-pcs-pulsar-180ug-crown,105000037,"KIT RETENES   X 5 PCS PULSAR-180UG ""CROWN""",,105000037,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1430.0,0.0,shopify,0.0,deny,manual,5450.0,,True,True,105000037,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-5-pcs-pulsar-180-ii-crown,105000035,"KIT RETENES  X 5 PCS PULSAR-180/II ""CROWN""",,105000035,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1429.0,0.0,shopify,0.0,deny,manual,5200.0,,True,True,105000035,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-4-pcs-pulsar-135-crown,105000033,"KIT RETENES X 4 PCS PULSAR-135 ""CROWN""",,105000033,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1428.0,0.0,shopify,0.0,deny,manual,3463.0,,True,True,105000033,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-5-pcs-xlr-125-crown,105000029,"KIT RETENES   X 5 PCS XLR-125 ""CROWN""",,105000029,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1427.0,0.0,shopify,0.0,deny,manual,5750.0,,True,True,105000029,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-6-pcs-xl-125-crown,105000028,"KIT RETENES  X 6 PCS XL-125 ""CROWN""",,105000028,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1426.0,0.0,shopify,0.0,deny,manual,5150.0,,True,True,105000028,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-4-pcs-cbf-150-crown,Importadora Andina de Repuestos,"KIT RETENES  X 4 PCS CBF-150 ""CROWN""",,Importadora Andina de Repuestos,,Producto,"casa100, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1425.0,0.0,shopify,0.0,deny,manual,4708.0,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Kit, Productos, Repuestos, Retenes","KIT, NO",,"Kit, KIT, Productos, NO, Repuestos, Retenes"
kit-retenes-x-3-pcs-cb-110-crown,105000020,"KIT RETENES  X 3 PCS CB-110 ""CROWN""",,105000020,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos, Retenes, Retén,",False,Title,Default Title,,,,,,,,1424.0,0.0,shopify,0.0,deny,manual,3350.0,,True,True,105000020,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Kit, Productos, Repuestos, Retenes","KIT, NO",,"Andina, Kit, KIT, Productos, NO, Repuestos, Retenes"
tensor-cadena-x-2-pcs-ax-100-bolsa-x-5-crown,800013054-1,"TENSOR CADENA X 2 PCS AX-100 (BOLSA X 5) ""CROWN""",,800013054-1,,Producto,"casa100, productos no fabricados, repuestos, Tensor,",False,Title,Default Title,,,,,,,,1423.0,0.0,shopify,0.0,deny,manual,17478.0,,True,True,800013054-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Productos, Repuestos, Tensor",NO,,"Productos, NO, Repuestos, Tensor"
tensor-cadena-derecho-izquierdo-akt-110-bolsa-x-10-crown,800013052-1,"TENSOR CADENA DERECHO IZQUIERDO AKT-110 (BOLSA X 10) ""CROWN""",,800013052-1,,Producto,"andina, casa800, productos no fabricados, repuestos, Tensor,",False,Title,Default Title,,,,,,,,1422.0,0.0,shopify,0.0,deny,manual,16656.0,,True,True,800013052-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos, Tensor",NO,,"Andina, Productos, NO, Repuestos, Tensor"
switche-freno-trasero-eco-deluxe-bolsa-x10-crown,800012985-1,"SWITCHE FRENO TRASERO ECO DELUXE (BOLSA X10) ""CROWN""",,800012985-1,,Producto,"andina, casa800, productos no fabricados, repuestos, Switche,",False,Title,Default Title,,,,,,,,1421.0,0.0,shopify,0.0,deny,manual,19627.0,,True,True,800012985-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos, Switche",NO,,"Andina, Productos, NO, Repuestos, Switche"
switche-freno-delantero-c70zc-c90-xls-gl-bolsa-x-10-crown,800012971-1,"SWITCHE FRENO DELANTERO C70ZC/C90/XLS/GL (BOLSA X 10) ""CROWN""",,800012971-1,,Producto,"casa100, productos no fabricados, repuestos, Switche,",False,Title,Default Title,,,,,,,,1420.0,0.0,shopify,0.0,deny,manual,18035.0,,True,True,800012971-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Productos, Repuestos, Switche",NO,,"Productos, NO, Repuestos, Switche"
switche-freno-delantero-scooter-125-bolsa-x-10-crown-1,800012970-1,"SWITCHE FRENO DELANTERO SCOOTER 125 (BOLSA X 10) ""CROWN""",,800012970-1,,Producto,"casa100, productos no fabricados, repuestos, Switche,",False,Title,Default Title,,,,,,,,1419.0,0.0,shopify,0.0,deny,manual,17929.0,,True,True,800012970-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Productos, Repuestos, Switche",NO,,"Productos, NO, Repuestos, Switche"
sellos-de-valvulas-crypton-115-bolsa-x-10-crown-1,800012807-1,"SELLOS DE VALVULAS CRYPTON-115 (BOLSA X 10) ""CROWN""",,800012807-1,,Producto,"casa100, productos no fabricados, repuestos, Sello, Válvula,",False,Title,Default Title,,,,,,,,1418.0,0.0,shopify,0.0,deny,manual,4965.0,,True,True,800012807-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Productos, Repuestos, Sello",NO,,"Productos, NO, Repuestos, Sello"
o-ring-culatin-ak-125-bolsa-x-10-crown-1,800012281-1,"O-RING CULATIN AK-125 (BOLSA X 10) ""CROWN""",,800012281-1,,Producto,"andina, casa800, O-ring, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1417.0,0.0,shopify,0.0,deny,manual,14004.0,,True,True,800012281-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos, Ring","NO, O",,"Andina, Ring, O, Productos, NO, Repuestos"
filtro-de-aceite-akts-125-xls-bolsa-x-5-crown,800011691-1,"FILTRO DE ACEITE AKTS-125/XLS (BOLSA X 5) ""CROWN""",,800011691-1,,Producto,"casa100, Filtro, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1416.0,0.0,shopify,0.0,deny,manual,2626.0,,True,True,800011691-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Filtro, Productos, Repuestos",NO,,"Filtro, Productos, NO, Repuestos"
escobillas-universal-x-2-pcs-bolsa-x5-crown,800011542-1,"ESCOBILLAS UNIVERSAL X 2 PCS (BOLSA X5)  ""CROWN""",,800011542-1,,Producto,"casa100, Escobillas, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1415.0,0.0,shopify,0.0,deny,manual,11007.0,,True,True,800011542-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Escobillas, Productos, Repuestos",NO,,"Escobillas, Productos, NO, Repuestos"
escobillas-x-4-pcs-gn-125h-bolsa-x-5-crown,800011541-1,"ESCOBILLAS X 4 PCS GN-125H ((BOLSA X 5))  ""CROWN""",,800011541-1,,Producto,"casa100, Escobillas, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1414.0,0.0,shopify,0.0,deny,manual,15887.0,,True,True,800011541-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Escobillas, Productos, Repuestos",NO,,"Escobillas, Productos, NO, Repuestos"
eje-pinon-bomba-eco-deluxe-bolsa-x-5-crown-1,800011511-1,"EJE PINON BOMBA ECO DELUXE (BOLSA X 5) ""CROWN""",,800011511-1,,Producto,"casa100, Eje, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1413.0,0.0,shopify,0.0,deny,manual,8248.0,,True,True,800011511-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Eje, Productos, Repuestos","EJE, NO",,"Eje, EJE, Productos, NO, Repuestos"
eje-pinon-bomba-ak-110-bolsa-x-5-crown-1,800011510-1,"EJE PINON BOMBA AK-110 (BOLSA X 5) ""CROWN""",,800011510-1,,Producto,"casa100, Eje, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1412.0,0.0,shopify,0.0,deny,manual,8275.0,,True,True,800011510-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Eje, Productos, Repuestos","EJE, NO",,"Eje, EJE, Productos, NO, Repuestos"
eje-abrebandas-trasero-eco-deluxe-bolsa-x-5-crown,800011490-1,"EJE ABREBANDAS TRASERO ECO DELUXE (BOLSA X 5) ""CROWN""",,800011490-1,,Producto,"casa100, Eje, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1411.0,0.0,shopify,0.0,deny,manual,11139.0,,True,True,800011490-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Eje, Productos, Repuestos","EJE, NO",,"Eje, EJE, Productos, NO, Repuestos"
arandela-y-tuerca-ciguenal-eco-deluxe-bolsa-x-5-crown,800010109-1,"ARANDELA Y TUERCA CIGUENAL ECO DELUXE (BOLSA X 5) ""CROWN""",,800010109-1,,Producto,"casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1410.0,0.0,shopify,0.0,deny,manual,6737.0,,True,True,800010109-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Productos, Repuestos",NO,,"Productos, NO, Repuestos"
trompo-i-de-netro-eco100-bolsa-x-5-crown,500013136-1,"TROMPO I. DE NETRO ECO100 ((BOLSA X 5))  ""CROWN""",,500013136-1,,Producto,"casa100, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1409.0,0.0,shopify,0.0,deny,manual,11670.0,,True,True,500013136-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Productos, Repuestos",NO,,"Productos, NO, Repuestos"
tensor-cadenilla-libero-110-bolsa-x-5-crown,500013072-1,"TENSOR CADENILLA LIBERO 110 (BOLSA X 5) ""CROWN""",,500013072-1,,Producto,"Cadenilla, casa100, productos no fabricados, repuestos, Tensor,",False,Title,Default Title,,,,,,,,1408.0,0.0,shopify,0.0,deny,manual,14869.0,,True,True,500013072-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Cadenilla, Productos, Repuestos, Tensor",NO,,"Cadenilla, Productos, NO, Repuestos, Tensor"
pinon-velocimetro-x-2-pcs-splendor-bolsa-x-5-crown,500012419-1,"PINON VELOCIMETRO X 2 PCS SPLENDOR (BOLSA X 5) ""CROWN""",,500012419-1,,Producto,"andina, casa800, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1407.0,0.0,shopify,0.0,deny,manual,12996.0,,True,True,500012419-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos",NO,,"Andina, Productos, NO, Repuestos"
o-ring-culatin-cb-110-bolsa-x-5-crown-1,500012310-1,"O-RING CULATIN CB - 110 (BOLSA X 5) ""CROWN""",,500012310-1,,Producto,"andina, casa800, O-ring, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1406.0,0.0,shopify,0.0,deny,manual,17505.0,,True,True,500012310-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Andina, Productos, Repuestos, Ring","NO, O",,"Andina, Ring, O, Productos, NO, Repuestos"
kit-reparacion-clutch-una-via-pulsar-135-ls-bolsa-x-5-crown,500011930-1,"KIT REPARACION CLUTCH UNA VIA PULSAR 135 LS (BOLSA X 5) ""CROWN""",,500011930-1,,Producto,"casa100, Clutch, Kit, productos no fabricados, repuestos,",False,Title,Default Title,,,,,,,,1405.0,0.0,shopify,0.0,deny,manual,20104.0,,True,True,500011930-1,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft,"Clutch, Kit, Productos, Repuestos","KIT, NO",,"Clutch, Kit, KIT, Productos, NO, Repuestos"
